id,sz1,szbg,Organ-Size,pbg,Con-Com,SI-Index,BI-Index,Modality,classes,Dice,clDice,Boundary,Perimeter,Haussdorf,size
11_0_22.npy_,26,65510,0.0396728515625,99.9603271484375,0,,,2,1,0.432432442903519,0.540540516376495,0.432432442903519,0.400000005960465,0.61904764175415,0.705882370471954
11_0_23.npy_,17,65519,0.02593994140625,99.9740600585938,0,,,2,1,0.52173912525177,0.666666686534882,0.583333313465118,0.52173912525177,0.692307710647583,0.533333361148834
11_0_24.npy_,17,65519,0.02593994140625,99.9740600585938,2,-inf,0.055555555555556,2,1,0.538461565971375,0.5,0.52173912525177,0.52173912525177,0.560000002384186,0.5
11_0_25.npy_,11,65525,0.01678466796875,99.9832153320312,0,,,2,1,0.25,0.16666667163372,0.16666667163372,0.16666667163372,0.352941185235977,0.384615391492844
11_0_26.npy_,22,65514,0.0335693359375,99.9664306640625,0,,,2,1,0.222222223877907,0.466666668653488,0.466666668653488,0.15384615957737,0.555555582046509,0.595744669437408
11_0_27.npy_,35,65501,0.05340576171875,99.9465942382812,0,,,2,1,0.195121943950653,0.05405405536294,0.195121943950653,0.139534890651703,0.244897961616516,0.47272726893425
11_0_28.npy_,28,65508,0.042724609375,99.957275390625,0,,,2,1,0.30303031206131,0.133333340287209,0.400000005960465,0.400000005960465,0.449999988079071,0.454545468091965
11_0_29.npy_,48,65488,0.0732421875,99.9267578125,0,,,2,1,2.08333336693123E-10,2.04081626598018E-10,2.08333336693123E-10,2.08333336693123E-10,0.039215687662363,1.88679238899425E-10
11_0_3.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
11_0_30.npy_,63,65473,0.09613037109375,99.9038696289062,0,,,2,1,0.112676054239273,0.065217390656471,0.081081077456474,0.075000002980232,0.125,0.157303377985954
11_0_31.npy_,41,65495,0.06256103515625,99.9374389648438,0,,,2,1,1.88679238899425E-10,8.69565183747589E-11,1.26582272441667E-10,1.63934421593126E-10,0.017857143655419,0.018691588193178
11_0_32.npy_,49,65487,0.07476806640625,99.9252319335938,0,,,2,1,0.039215687662363,6.5359474776816E-11,1.85185186629688E-10,0.039215687662363,0.050000000745058,0.05405405536294
11_0_33.npy_,76,65460,0.115966796875,99.884033203125,0,,,2,1,0.121951222419739,0.081632651388645,0.111111111938953,0.16666667163372,0.106194689869881,0.137931033968925
11_0_34.npy_,76,65460,0.115966796875,99.884033203125,0,,,2,1,0.021978022530675,0.015037594363093,0.016666667535901,0.024691358208656,0.018181817606092,0.025000000372529
11_0_35.npy_,57,65479,0.08697509765625,99.9130249023438,0,,,2,1,1.75438594207655E-10,1.14942527718043E-10,1.20481929988259E-10,1.61290328315467E-10,1.29870128540155E-10,1.58730154020681E-10
11_0_36.npy_,55,65481,0.08392333984375,99.9160766601562,0,,,2,1,0.034482758492231,0.050632912665606,0.067796610295773,0.100000001490116,0.088235296308994,0.035714287310839
11_0_37.npy_,50,65486,0.0762939453125,99.9237060546875,0,,,2,1,2.00000002670286E-10,1.72413791577064E-10,2.00000002670286E-10,1.96078431269342E-10,1.75438594207655E-10,2.00000002670286E-10
11_0_38.npy_,33,65503,0.05035400390625,99.9496459960938,0,,,2,1,3.03030295301099E-10,2.08333336693123E-10,3.03030295301099E-10,2.32558139412475E-10,2.43902426033671E-10,3.03030295301099E-10
109_0_11.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_12.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_13.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_14.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_15.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_16.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_17.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_18.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_19.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_2.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_20.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_21.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_22.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_23.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_24.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_25.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_26.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_27.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_28.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
109_0_29.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_37.npy_,117,65419,0.17852783203125,99.8214721679688,10,-0.271855849377183,0.016806722689076,2,1,0.758293867111206,0.783783793449402,0.808163285255432,0.796934843063355,0.784452319145203,0.760147631168366
31_0_38.npy_,24,65512,0.03662109375,99.96337890625,0,,,2,1,0.457142859697342,0.577777802944183,0.5,0.53658539056778,0.622222244739533,0.533333361148834
31_0_39.npy_,4,65532,0.006103515625,99.993896484375,0,,,2,1,1.66666669354498E-09,0.333333343267441,1.99999994343614E-09,1.42857137230834E-09,1.11111109202255E-09,0.5
31_0_4.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_40.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_41.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_42.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_43.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_44.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_45.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_46.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_47.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_5.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_6.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_7.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_8.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
31_0_9.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_0.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_1.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_10.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_11.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_12.npy_,0,65536,0,100,0,,,2,0,1,1,1,4.99999996961265E-09,1,1
35_0_13.npy_,4,65532,0.006103515625,99.993896484375,0,,,2,1,2.49999998480632E-09,2.49999998480632E-09,2.49999998480632E-09,2.49999998480632E-09,2.49999998480632E-09,2.49999998480632E-09
35_0_14.npy_,1,65535,0.00152587890625,99.9984741210938,0,,,2,1,4.99999996961265E-09,9.99999993922529E-09,4.99999996961265E-09,9.99999993922529E-09,9.99999993922529E-09,4.99999996961265E-09
35_0_15.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_16.npy_,1,65535,0.00152587890625,99.9984741210938,0,,,2,1,4.99999996961265E-09,9.99999993922529E-09,4.99999996961265E-09,2.49999998480632E-09,2.49999998480632E-09,9.99999993922529E-09
35_0_17.npy_,9,65527,0.01373291015625,99.9862670898438,0,,,2,1,0.600000023841858,0.486486494541168,0.666666686534882,0.518518507480621,0.457142859697342,0.5
35_0_18.npy_,26,65510,0.0396728515625,99.9603271484375,0,,,2,1,0.576271176338196,0.658227860927582,0.581818163394928,0.5573770403862,0.676923096179962,0.65625
35_0_19.npy_,26,65510,0.0396728515625,99.9603271484375,0,,,2,1,0.634920656681061,0.638888895511627,0.626865684986115,0.645161271095276,0.74193549156189,0.602739751338959
35_0_2.npy_,0,65536,0,100,0,,,2,0,1,1,1,1,1,1
35_0_20.npy_,17,65519,0.02593994140625,99.9740600585938,0,,,2,1,0.666666686534882,0.651162803173065,0.742857158184052,0.666666686534882,0.684210538864136,0.789473712444305
35_0_21.npy_,18,65518,0.0274658203125,99.9725341796875,0,,,2,1,0.634146332740784,0.553191483020783,0.600000023841858,0.555555582046509,0.727272748947144,0.604651153087616
35_0_22.npy_,14,65522,0.0213623046875,99.9786376953125,0,,,2,1,0.487804889678955,0.5,0.615384638309479,0.540540516376495,0.549019634723663,0.518518507480621
35_0_23.npy_,45,65491,0.06866455078125,99.9313354492188,8,-7.83572933822129,0.021739130434783,2,1,0.424242436885834,0.631578922271729,0.467532455921173,0.5,0.648648619651794,0.60606062412262
